# ID,H_Eisenberg,uH_Eisenberg,H_GRAVY,uH_GRAVY,Z3_1,Z3_2,Z3_3, Z5_1,Z5_2,Z5_3, Z5_4,Z5_5,S_AASI, uS_AASI, modlas_ABHPRK, H_argos, uH_argos, B_Builkiness, uB_Builkiness, charge_phys, charge_acid, Ez, flexibility, u_flexibility, Grantham, H_HoppWoods, uH-HoppWoods, ISAECI, H_Janin, uH_Janin, H_KyteDoolittle, uH_KyteDoolittle, F_Levitt, uF_Levitt, MSS_shape, u_MSS_shape, MSW, pepArc, pepcats, polarity, u_polarity, PPCALI, refractivity, u_refractivity, t_scale, TM_tend, u_TM_tend,Length,BomanIndex,Aromaticity,AliphaticIndex,InstabilityIndex, NetCharge, MW, IsoelectricPoint, HydrophobicRatio,Average KNN
AP00157,0.6192082639231871,0.24738645184862496,0.5458036949819137,0.304120929728763,0.24023767730901036,0.3852778000938202,0.16009949173259294,0.21901687218433816,0.4793403077992919,0.15484088471678353,0.2359353348471173,0.23735955481699306,0.5296171137494139,0.291249909302022,0.0,0.4761108392529696,0.2461968944745065,0.35350381277938475,0.06707502570239303,0.6067502410800386,0.6258437801350049,0.40082390778014704,0.423303637305495,0.38142043210884297,0.2514053226462114,0.3455506639084849,0.2458683604099949,0.4089997282505471,0.6237555708299152,0.2827048038747156,0.5436160999873797,0.2881148997495206,0.6533063987478092,0.23054075693166604,0.4213884428475472,0.3157074281588782,0.18172982185178285,1.0,0.5,0.4045073666692722,0.33118695746929605,0.410130615722904,0.17996607706312784,0.1383489359961592,0.24322414563686165,0.6216936722102552,0.3124830950026104,0.3191489361702128,0.3633866520922536,0.04411764705882354,0.3154914139568871,0.1614499579889374,0.3267292156543198,0.28574974123513336,0.7835177198574911,0.5561497326203207,0
AP00158,0.6616998300672198,0.26243725826022724,0.5796363283241486,0.32745272665444064,0.26482982471482536,0.3866456673545051,0.11407627633949775,0.23405318162441166,0.4977408267376988,0.12817878325264556,0.206646590418624,0.26188270784877193,0.4974789915966386,0.2720742754974103,0.0,0.5034388561165393,0.23629172086724035,0.369734710213299,0.06837843710944691,0.6067502410800386,0.6258437801350049,0.4263063806088328,0.3822715834141131,0.3333159178897767,0.25381697655108965,0.2809809225764245,0.21553345632337706,0.4281602562042153,0.6691204186159952,0.28573893931080424,0.5768059683738851,0.31148351195879875,0.6352459564676449,0.23056528100599916,0.4349288697366872,0.3039515537364705,0.2202487151492557,1.0,0.5,0.3641947519592837,0.3319178054593455,0.4122624693479428,0.1913354176985356,0.11856820536713256,0.2308671845154718,0.6801778747640178,0.30523107201301297,0.3191489361702128,0.33091673241761976,0.08823529411764708,0.3154914139568871,0.1775657649602421,0.3267292156543198,0.2874438167653311,0.8119726232889556,0.5909090909090909,0
AP00159,0.6233670129500498,0.2593525808132117,0.5740817168799011,0.31401348897004805,0.3335301783605506,0.5090576773467416,0.2103634948845064,0.315073216866036,0.5633876242337453,0.19871492374596847,0.17679939952026885,0.2315765808115699,0.5087860814551205,0.2693496559636762,0.0,0.4418502605356979,0.3151064813233212,0.3676045227452014,0.11694033204872355,0.6612021857923498,0.6612021857923498,0.3776243992339114,0.4904822799236962,0.5159839731723309,0.2878332645552821,0.4015629696423204,0.3013673880330232,0.4591873230341262,0.5872597059932152,0.3255481338278735,0.5742513542617116,0.29627870404982976,0.6188310211507843,0.08660022653702687,0.3055873545650211,0.08978252234866364,0.16342236306020824,1.0,0.5,0.40200270241479263,0.3495227896371387,0.4621972848979545,0.19338404865179015,0.00998629333382961,0.2504180992402054,0.6034802562386461,0.33998221117093064,0.2765957446808511,0.3197302687307824,0.05,0.4008281573498964,0.13546737418796231,0.372290643261239,0.2451953404461943,0.8112225764110257,0.5909090909090909,0
AP00160,0.7007257720222001,0.2857719346532789,0.6911974529803669,0.31656434432122543,0.29630637815450434,0.2337589861887277,0.16634642998205715,0.29154811693354576,0.4283632527684264,0.17752710204942185,0.11832468447229955,0.3423320499936058,0.41292759096521175,0.11226339203385978,0.0,0.5601060425998721,0.1849102378820948,0.5365841347056839,0.15471038035032306,0.6440281030444965,0.6440281030444965,0.32444208124474155,0.2593430911331166,0.288781368290195,0.3119018350465945,0.28348147193954226,0.28212372041278244,0.5213592043543359,0.667923105917829,0.3812988508737981,0.6895760893689429,0.3034893443932518,0.76932323987134,0.11103218987392957,0.5021573428271181,0.2787040598167804,0.16929121127853586,1.0,0.5,0.3137075865449537,0.3001132034181967,0.4789180462688707,0.21001662433748333,0.18345539366026306,0.2698756313935227,0.714822959492622,0.33155994693203344,0.2553191489361702,0.25164151315545,0.05357142857142857,0.5014418811002661,0.1925135933348716,0.34900938234814793,0.22891548142486606,0.8282861428839302,0.8019480519480521,0
AP00161,0.5922574503270637,0.30551400395287376,0.5714175928956695,0.3542106468377456,0.1757721065516597,0.3558574097133606,0.2314394706787989,0.093464794795657,0.5172616664867541,0.20766778631652866,0.13686590317564412,0.25988379968462777,0.47223322756517,0.14988120502799834,0.0,0.34262414455081625,0.27057955375299564,0.3938168143117505,0.09142522992883033,0.6902204635387225,0.6902204635387225,0.14490409548956645,0.4395539236213512,0.4067139371449117,0.2295842230682037,0.4061233585191173,0.3091455702561262,0.41237823291920667,0.5620962605768357,0.38838844149423,0.5754482010308006,0.3424132868352863,0.580317300981076,0.1358972186276091,0.4359094589238132,0.16481246168799032,0.11139382775791827,1.0,0.5,0.4406331979419269,0.27695058019434304,0.5754892930545245,0.14137296922076514,0.13880306948945678,0.16953620477422052,0.5786063369500831,0.34827853315726515,0.26595744680851063,0.3657051029202028,0.05172413793103448,0.3345470122081816,0.15447742287835708,0.3955486229134171,0.22796221139843964,0.8491468216763548,0.6112852664576803,0
AP00162,0.6079189061969765,0.1995414089777932,0.5371027651671483,0.2272371382878004,0.32951448777087705,0.3995142513694344,0.15884209211098185,0.29192538846013544,0.5060929982919273,0.15866551826535982,0.2350975737723573,0.2775760380922315,0.5268259617014064,0.2916249411944564,0.0,0.3882298339744176,0.2364338560640486,0.3697738627399421,0.03419118324618986,0.596469104665826,0.596469104665826,0.35559237134780186,0.4529671904355608,0.5328155115944506,0.28552438907272604,0.4025802871609905,0.2658461815106433,0.4262293515932182,0.5950302995157877,0.24609677476508834,0.5385563857858006,0.2150602932542803,0.6430258392960229,0.09842187686623836,0.42170886974554495,0.11751064929165242,0.19330013580805794,1.0,0.5,0.44945134424218747,0.2910283858120559,0.5691999880731076,0.21597204456673555,0.09460107133615772,0.3463236326473306,0.5850561778470756,0.2812964573743417,0.23404255319148934,0.3796981197516125,0.1153846153846154,0.3087673196368849,0.2377664159260841,0.3024934230437921,0.21515605331167328,0.7420307519219951,0.5909090909090909,0
AP00163,0.5744780337067231,0.256567955429302,0.5268675196037971,0.3228006541598616,0.34516830528268033,0.32542313311338456,0.224065986929816,0.3382296186360897,0.4464075905109079,0.21453499843017892,0.21341336556923188,0.2647141916974363,0.5680199481928001,0.09891655336390884,0.5,0.3690465307614955,0.2087431048097271,0.5032094023515272,0.09309762621185977,0.5925058548009368,0.5925058548009368,0.3902308077496893,0.4707272484637101,0.30487280829827723,0.3316564450974796,0.3836145819914981,0.30751667113597403,0.4288233499151981,0.5766517688869744,0.3063917300010032,0.5285513480379206,0.3111257315659372,0.5617141557555468,0.1615213561389311,0.6086650083428385,0.31296186037107804,0.17267024510120935,1.0,0.5,0.4546400397913358,0.3965347558530324,0.49512535957183795,0.2427177478088537,0.0859131925104279,0.4349505496837727,0.5701856227719121,0.3431102501719401,0.2553191489361702,0.42295345639639853,0.05357142857142857,0.38065661047027505,0.16963729647972947,0.3024701417828789,0.24282814722475274,0.7420307519219951,0.5487012987012987,0
AP00164,0.6027038565532945,0.27470837383354,0.5197138533498419,0.3314677791026399,0.3457379204390417,0.4035778154822853,0.1679410169139659,0.3280554156676355,0.4273549070716682,0.18723567070499225,0.19860259736492372,0.25125547920660685,0.4906919731119019,0.338011938379664,0.0,0.4150348904531188,0.3046320147115901,0.37273205364186174,0.3046933402780094,0.6131147540983607,0.6131147540983607,0.4813500523976442,0.6058352454630375,0.3511330847955476,0.27774496400712273,0.3733493637912033,0.3758434218192057,0.4125974864636629,0.5957029777610253,0.3356554807305846,0.5193673809934816,0.3137583993221016,0.5328633158972018,0.14063840993614565,0.4314276694585741,0.19029723393207992,0.21487852723706047,1.0,0.5,0.4136466340358491,0.432848147640196,0.4156505863489981,0.20831886672818348,0.2210226535848869,0.28624163447797724,0.5945990162645675,0.3744698338685578,0.2765957446808511,0.3789350817397801,0.05,0.3564182194616977,0.30841582403783346,0.32575140269597,0.25346641509363016,0.7835177198574911,0.4727272727272728,0
AP00165,0.6671606561882002,0.2734072166146891,0.6022030256023455,0.32998455653881115,0.3202293464997947,0.5245876969280315,0.15676088651039105,0.3002053770661933,0.5987202309860128,0.16496087207256055,0.17272185405994325,0.23995425734934794,0.5264426251541241,0.19386374364469625,0.0,0.4666221144843978,0.3314984062728797,0.3803570457080166,0.15631150033297644,0.6156020350480498,0.6156020350480498,0.3918521352195651,0.4694966707520618,0.4285474577374839,0.2658090213678067,0.34227791424396004,0.3208758101151967,0.44391734141374,0.6467889312034523,0.3484907194993806,0.6010949175112821,0.3177149045462961,0.612078768439296,0.1675698700943167,0.31148110949865443,0.10783281317475987,0.17561386803203194,1.0,0.5,0.3738728418913347,0.3183738386100405,0.4490288516769761,0.18103296501030045,0.06566100806581403,0.23927893432629166,0.6522029643940817,0.3608899131548859,0.26595744680851063,0.2958835368845022,0.05172413793103448,0.4146498179481688,0.1306802914334971,0.32575140269597,0.2344602414010625,0.7835177198574911,0.6112852664576803,0
AP00166,0.6206005407713107,0.31883932401575504,0.5023161370202229,0.3213836281654211,0.3091904487103543,0.5466187988887183,0.18109962524728865,0.2689478688921572,0.6553236643537917,0.1519043718800165,0.3854806829369114,0.1913242886399032,0.5387236061684461,0.11821029707870626,0.5,0.34032726940305325,0.17980052618466094,0.3648869313699712,0.059887247891954785,0.665049180327869,0.7429508196721313,0.31251833917537,0.37112814140992734,0.3038644544084447,0.34527515728071656,0.3074000601142169,0.3635488669682507,0.4968685112513038,0.6068601583113458,0.3761267773216381,0.5024063524943898,0.3152665255826482,0.4986126904707753,0.106080305058,0.4397915051021235,0.20815485477631332,0.3163965595291987,1.0,0.5,0.4040354565791464,0.3057509444950329,0.44130024420941694,0.29812478831678985,0.035165492363487795,0.3091540387962138,0.6100991171877489,0.3813380630072303,0.22340425531914893,0.3675450052358815,0.24,0.2404968944099379,0.1728423216555188,0.3518962587013713,0.2158122490497853,0.7906666041627601,0.4727272727272728,0
AP00167,0.6815815688359934,0.33767068082755153,0.556461107370159,0.5138311262378252,0.3637509783148506,0.6014458382695766,0.07017329135135017,0.3383766722503222,0.5900231271676706,0.12030916960777968,0.22871125301191705,0.16945162359784197,0.5840936861727271,0.3715022515928579,0.0,0.44367088303077823,0.5414819294772655,0.2707211758030365,0.4689428220741458,0.5789473684210527,0.5789473684210527,0.5791851072772822,0.5997024285439476,0.8682066340390305,0.252316110626698,0.2553905051176181,0.3606291915941428,0.3878804357772379,0.7127978256988118,0.3179372634582838,0.5557407241563256,0.4940662650666182,0.4063536143064045,0.2474858852737599,0.3873188748127675,0.21583369743799746,0.2486002239641657,0.0,0.5,0.3386310460186596,0.5898062085040224,0.451156771262442,0.224889323406659,0.5468570690169486,0.2852100325945387,0.7131254371707066,0.4621808453474682,0.1595744680851064,0.3412541471937396,0.15789473684210525,0.22834259561948345,0.3399715865104413,0.279212162130701,0.14889344528145435,0.7196699793737109,0.4354066985645933,0
AP00168,0.3289810730041269,0.12705564073196726,0.2167560874948413,0.18576477931717744,0.205472586667482,0.2609720848450888,0.4034482612942419,0.2499598973681105,0.2958099595388523,0.3746839817828325,0.2641149620892778,0.6230899250726588,0.11262497881714968,0.4348437708702448,0.5,0.18955114727123135,0.11974685195396853,0.4912260879568763,0.26156698516165594,0.6807377049180329,0.7213114754098361,0.5013189751743581,0.7675515368081189,0.35943491645598163,0.21620940168330285,0.4908325819056206,0.10554724986558413,0.4217500372559733,0.4069920844327176,0.08911176890006987,0.2183176740400976,0.1813302814751301,0.07522174209688409,0.4269549163796386,0.6702147226396161,0.09717531915276513,0.3479798551380716,1.0,0.5,0.5632600541604292,0.2514520546926071,0.2403180193703245,0.2543189009822053,0.3288733216642758,0.15825692941126535,0.33532523823182586,0.07345850959506592,0.1276595744680851,0.6887285145437446,0.0,0.1451863354037267,0.2831334146847799,0.3267524969152329,0.12959395773460172,0.9218076129758109,0.14772727272727273,0
AP00169,0.3734879749537498,0.11543952471437925,0.26718943458522504,0.17570004601362327,0.15266881575779356,0.28643217871986804,0.40359912486881344,0.20547957156507465,0.3311761672649867,0.3768130765422609,0.12950308806492136,0.616810621451375,0.0623962040332149,0.4480415551699825,0.5,0.22022122680318126,0.12908753135740694,0.5391765136076782,0.2942246007714302,0.6762295081967213,0.6762295081967213,0.5253857550681176,0.8007727120196625,0.2737975407773514,0.24269694878463546,0.4511571986774872,0.11195150368782322,0.4609340072524961,0.4072747832642292,0.07014018042999276,0.26864935513304233,0.17569630003881842,0.0010234250625425292,0.3862101156939445,0.6778644284352882,0.10166561109466207,0.3616738343141693,1.0,0.5,0.4810186197500546,0.2711130828132581,0.2563663442074092,0.2803257418470081,0.39306504140095183,0.11532216987138673,0.3919431430665774,0.09060511968687064,0.1276595744680851,0.632866328279763,0.09375,0.1451863354037267,0.24451257487455505,0.3257281214350569,0.13081985922815212,0.8408963060191262,0.14772727272727273,0
AP00170,0.35517290451117123,0.09651573881685496,0.2744861741642593,0.16539485612092708,0.2303227553972507,0.2681462504193529,0.4047835386288205,0.33341004247022976,0.31515653390483794,0.4052915720913846,0.16813894796386236,0.5438142227054782,0.1585358413828166,0.16676661795990064,0.5,0.2133833074321236,0.1067098861396826,0.5172322837233765,0.17562098223677708,0.6491803278688525,0.6491803278688525,0.5510136233874179,0.8307416040122981,0.34903650177811346,0.31366054236655216,0.4756236850015028,0.03659544307414752,0.4473299885748345,0.40942329438371655,0.17610164407950904,0.2771768883628024,0.1656673444641734,0.05424152831475997,0.12167382386258027,0.7144767029754411,0.34334634485349297,0.3680851063829788,1.0,0.5,0.4884934317864533,0.11626714773631718,0.24490939133227402,0.3392209590492338,0.35960384332479345,0.2786748164183539,0.3980431526277209,0.08855070941394567,0.1702127659574468,0.6780112988320983,0.15000000000000002,0.18276397515527948,0.2664364521992739,0.3256815589132307,0.1809821689619416,0.7740483780236265,0.17727272727272728,0
AP00171,0.4144234874276144,0.102885276932663,0.2657036731324805,0.16058393573284205,0.285340904981872,0.2752892442784884,0.31816563174891904,0.3197517504709835,0.3063114948336764,0.3261202070694426,0.30569112698313744,0.5074515742476845,0.20308422301304865,0.4493469456707808,0.5,0.21078427925488896,0.12294981294909794,0.4572623586642126,0.2896592162594114,0.602017654476671,0.651954602774275,0.5815999488532286,0.7625096536679056,0.2844419183457537,0.2734676828503469,0.4097015097916811,0.22382989703877648,0.4406646083537442,0.4922149091014527,0.08219192976542243,0.2670957559616285,0.16119287233186505,0.1029723062927517,0.31709558570425045,0.6924272704098371,0.2469382902292959,0.4392171884249748,1.0,0.5,0.5014846892632707,0.17778668627103525,0.2737871762472004,0.3302564016654437,0.4075086270339194,0.280807269474021,0.4185059610052439,0.2002129515803278,0.23404255319148934,0.6489091357794127,0.17307692307692313,0.10248447204968944,0.3844607571448991,0.30440248643866546,0.2454444692006352,0.8019876242265142,0.18181818181818185,0
AP00172,0.2962707751305117,0.1817868277576798,0.2429046201967983,0.060826860813752215,0.13931348295373738,0.2924797471179681,0.4875061768073725,0.22380860783510448,0.3228892860232659,0.4828582499037653,0.2781343189796653,0.4957562687401722,0.06316146237479835,0.2884789249377956,0.5,0.18137422356512908,0.053295806044818664,0.4824342278256778,0.09824690129563307,0.7345987920621225,0.7687661777394307,0.4508061249137012,0.8759312234750181,0.3804731189871612,0.2803613921914264,0.5282457722303956,0.1947360706823482,0.4564471135117609,0.3830817148411926,0.05570541928949154,0.24744019551727586,0.049176042495561,-0.0019391211711333328,0.1432089234781507,0.6583631619763676,0.07104896495602897,0.4042791451240143,1.0,0.5,0.4838426107486941,0.1799393575598109,0.27869426734954755,0.3282957965852269,0.12060224085012765,0.11766203998471934,0.3572361921152437,0.07604906583696358,0.1595744680851064,0.727008196620601,0.07894736842105263,0.12226217718208565,0.3047433365410213,0.3732684562195889,0.16762228696436146,0.9207294205887868,0.12440191387559807,0
AP00173,0.4237370143731322,0.10531932681667884,0.5002558811390839,0.08441733744600664,0.2692893476674018,0.2501028149472617,0.6582533814553847,0.31715217843408994,0.4298749212125893,0.6713261089160304,0.13990497843385746,0.6585326558669921,0.31022086651979874,0.05807427843402147,0.5,0.3679739159581923,0.10062053640810872,0.5401459374178278,0.05077419426371013,0.6708196721311477,0.6708196721311477,0.5365085101000981,0.4880879609895309,0.03277377925569081,0.4581289985421379,0.32573890391744315,0.08915982723484353,0.4716705578461081,0.6189219751225029,0.0901000126325786,0.5014146794571445,0.07710800536989852,0.350693654764612,0.1400590972447184,0.8776141456861328,0.2596494084697953,0.4802927418137921,1.0,1.0,0.2794947269271527,0.07536723186382556,0.24268887863862254,0.6656738405154691,0.20982841173178307,0.476778867241111,0.5814173864083033,0.13203808760379238,0.2765957446808511,0.618563701001154,0.25,0.16625258799171838,0.31063965528590304,0.3740367378297208,0.3071193477151133,0.6335552222013876,0.5121212121212122,0
AP00174,0.390530534298581,0.17710361817474518,0.479653322327693,0.13114200875236784,0.2758262013728426,0.2613559440328326,0.6770891274620179,0.3217683429674601,0.4430447098867173,0.6973514874829614,0.15312277006718028,0.6293268749603593,0.31534513013103305,0.1215569961986719,0.5,0.33810072867426105,0.0705012985816663,0.5349315693043689,0.08724113778444298,0.6898995240613433,0.6898995240613433,0.5146322897712118,0.5292685302995149,0.10627665487167903,0.4725962268163251,0.35378186295897684,0.13915105307345646,0.4620982564204461,0.5966465231083496,0.1487968353282264,0.4824581709531844,0.11920398282780582,0.3286845136346628,0.19253618418134208,0.8798023811839414,0.2488057691841815,0.492881029220637,1.0,1.0,0.29854105411539505,0.12371198283673815,0.2545799649274397,0.6716487928083674,0.26265961396000764,0.4895108916666325,0.5625149714142371,0.14687176252556067,0.2872340425531915,0.6598628536855679,0.2419354838709677,0.16088960128230814,0.35149770343591985,0.3973179987428119,0.3218019623824982,0.6826364147759235,0.4956011730205279,0
AP00175,0.22670451566514135,0.06918764917240494,0.0924517236136152,0.097888148801612,0.27807628854449884,0.3997061281049592,0.28546837328163693,0.380151539240892,0.4569437469614264,0.26210512690908977,0.8359713939082336,0.1489761737207631,0.7254577725452425,0.17793855938380224,0.5,0.09256595185742944,0.13307489337057754,0.2609046528364035,0.08923224734663787,0.6169111302847282,0.7877480586712684,0.3220505642018541,0.573070881100776,0.3167252142924178,0.4687320990141282,0.5533039090060587,0.15298806239274612,0.3223060009568902,0.3741543833197771,0.11380877369167985,0.0938298620710242,0.09844093513598223,0.4709909866775183,0.06526874389759665,0.6953341584529749,0.057025076170733976,0.5034785923613925,1.0,1.0,0.7001408454444775,0.17980280467761314,0.213989621167277,0.4553839079643545,0.12439438970169815,0.6823976086912813,0.2852022014113589,0.16684699189884666,0.3617021276595745,0.8614525735858116,0.1973684210526316,0.0350604772801569,0.3039566490417042,0.3353432821921635,0.41247448780538254,0.7134820926307894,0.062200956937799035,0
AP00176,0.5594990749964422,0.06894821992374953,0.5654973173751549,0.0797765074075947,0.2268840599095777,0.3994413675985521,0.5426609922206683,0.2522731379975265,0.5696354256039425,0.5564607738871251,0.16143395357522944,0.7445145256032407,0.35604360842795,0.227186028963162,0.0,0.3651583020995216,0.056436521280880426,0.4060610044701552,0.2028068349996476,0.598688524590164,0.598688524590164,0.4509521916669684,0.4903758657488443,0.16981987493287526,0.3536221895150843,0.28518184550646225,0.04758315853581978,0.44954050966171577,0.7142103279306447,0.1222180716502241,0.5665573393175671,0.08151984581429426,0.4134637252672275,0.2425040698476281,0.6402183850680485,0.0954952650109439,0.38036819073487255,1.0,1.0,0.2581804114174221,0.0934294581300719,0.246427106434074,0.579782748160607,0.0741537544056768,0.3993873537360103,0.6281607546929279,0.09348639495937247,0.2765957446808511,0.4583950856083294,0.25,0.22318840579710145,0.35781404274495304,0.3041463925686215,0.28509260538851394,0.5363538346146635,0.5909090909090909,0
AP00177,0.54985940927359,0.08544396949295467,0.556616904094383,0.0900916777721919,0.24115048702789826,0.4081245588654212,0.5628555308591942,0.2718572839875592,0.5702740284045232,0.5756752950060889,0.16933679399415233,0.7501813031073625,0.35822332860006195,0.17094761375019818,0.0,0.35746506488962304,0.07247626139200004,0.4171559204620671,0.26156596250184844,0.6006783493499153,0.6006783493499153,0.4719700641855575,0.5060444356321945,0.20029383874373172,0.3728155347399954,0.28572909217167786,0.056103404327852366,0.4557030758874201,0.7091776388473687,0.11243515090940563,0.5577608103546067,0.09263909802710583,0.39257173778359794,0.09896879873051596,0.6611187647893103,0.14489363278444067,0.3986668956151169,1.0,1.0,0.2540818972042245,0.05093816657613292,0.23509509045985102,0.6075792607641578,0.05685741457583924,0.423907109223944,0.6228997080004792,0.10397172833993187,0.26595744680851063,0.4687511140479171,0.25862068965517243,0.2191047333476119,0.3083227977448107,0.3041463925686215,0.2784103141184556,0.5363538346146635,0.5705329153605015,0
AP00178,0.5335420520848158,0.10489502382114214,0.535165772458385,0.11370150890329353,0.2547238411532479,0.394398280871386,0.5626378438868546,0.2969029457182601,0.5497225974045161,0.5696317557664788,0.19150870532436245,0.7309951751642909,0.3851821725131334,0.2800545787767594,0.0,0.34316969863180663,0.09557322589890907,0.4067019458322377,0.20170275307499688,0.5746448087431695,0.5746448087431695,0.4935352148303413,0.523630295390029,0.13166359516858586,0.3648621225459103,0.31604047690612164,0.10248452487802834,0.438800854403656,0.6949114210327931,0.09485473490031236,0.5362942138705992,0.11065195166195238,0.3964066408915169,0.21403591043711154,0.6716797746826705,0.08966410925467662,0.3687490568884865,1.0,1.0,0.2880303208697065,0.16127302843673286,0.24496759399848586,0.5919530361492873,0.10804287810274243,0.4554848111832703,0.5940380958451519,0.16183081442605005,0.2765957446808511,0.4949168595383087,0.25,0.21180124223602484,0.3044177886246373,0.2808884129164435,0.2892300229292465,0.5084145884117758,0.5515151515151515,0
AP00179,0.5448594382705667,0.12287262582099732,0.6274090471366577,0.149788854765829,0.287508264510187,0.3941330619587956,0.5494367912950412,0.3390207091533487,0.5328659079694051,0.5818182384289003,0.1527470315958945,0.5375700868361422,0.42036634776848303,0.029792943003276538,0.5,0.38324648810067946,0.0683123818902248,0.4890920445581241,0.048830906293440286,0.6153005464480875,0.6153005464480875,0.5041474624100291,0.5094820471426887,0.2556024671580703,0.3535293609573906,0.3182045887185652,0.09140285250137492,0.4359264996093768,0.7251482027207623,0.15880678137724474,0.6289177190264711,0.14752512387151598,0.3550354580602476,0.06992700246546901,0.7151819465697117,0.10721906021592632,0.29636336200392344,1.0,0.5,0.2623024349766481,0.10833754074259336,0.3478173610741662,0.5175649312864103,0.2745896564178034,0.3959523928962361,0.6522293399623929,0.05415060965908814,0.30851063829787234,0.4925772967086407,0.1363636363636364,0.3115942028985507,0.3808996868537013,0.3275207785253649,0.3102282865488335,0.5639883742733921,0.6088154269972452,0
AP00180,0.4184751672121816,0.3920645828081116,0.4946760214609989,0.3806328582254102,0.17590614024443846,0.3809917079639535,0.5828368376766103,0.26045712276726674,0.4973075044345441,0.6074888611334621,0.2082427095288083,0.5857974263909385,0.4243518047788512,0.10338370159119664,0.0,0.3462953652070573,0.23783464483001035,0.3408852797133844,0.12389606575327755,0.6176229508196721,0.6176229508196721,0.4555026560185023,0.607331694796891,0.3026539354323639,0.31001346624800763,0.4296663660955816,0.3705963567036804,0.33497156127365746,0.6300414624952885,0.2771951349764675,0.4953022120292965,0.36712621121407457,0.4065556060950645,0.05290512332095815,0.6304612905246902,0.19041144160089069,0.2890023766410141,1.0,1.0,0.3552974618606294,0.2973072582793413,0.2434143752024357,0.4936533340357338,0.4269124468086558,0.3594393331635469,0.5382206711922746,0.3572347978158586,0.2978723404255319,0.6178765332461799,0.09375,0.21884704968944094,0.2049803288151212,0.3274974972644518,0.298263525576122,0.5634258391149447,0.4801136363636364,0
AP00181,0.5242991319197381,0.008806607398586588,0.5139909203466778,0.03981865013429122,0.18559431979737148,0.29368960592049514,0.4756779018599385,0.21941277793244726,0.43303739129375785,0.4733004805158239,0.2800943552729625,0.6224840273548157,0.45012709710218624,0.07668559340182632,0.5,0.34315293902550503,0.008200371143730692,0.3926212652839866,0.16161545311904105,0.5770491803278689,0.6176229508196721,0.5171737794962602,0.4307007917577385,0.2320389661589149,0.34434291078599794,0.2833633904418395,0.04730146655939087,0.40811202250260775,0.6971824349792689,0.11645323035900665,0.5135754975216394,0.03957565698818701,0.3886456675005684,0.12066208129481727,0.8070078615155686,0.09932489382686924,0.3574722725215029,1.0,1.0,0.31306662405597696,0.0652321618013714,0.25701376174368723,0.552429390350842,0.1407458075124748,0.4486329534360542,0.6066704911240717,0.04527277539520596,0.2978723404255319,0.5248162439053673,0.234375,0.12490295031055901,0.43163567041524653,0.2828207575722301,0.31011735374496924,0.5093755859741234,0.4801136363636364,0
AP00182,0.4959367252627085,0.13444590392782238,0.4471229663097076,0.16648572770256242,0.18727127647484432,0.4640391261092776,0.4748758896873658,0.2089807814631023,0.4992407446633336,0.4579634582109816,0.24373419611262645,0.563503218409747,0.4700006243366428,0.17367487770775206,0.0,0.3278708243320615,0.035807485887410034,0.3058886163278295,0.08486220693246167,0.5903364969801553,0.6245038826574634,0.5271830608212075,0.5889489961378718,0.2414253467815756,0.2584530995145924,0.3458782212519577,0.17563438655301014,0.35849527698835776,0.6486400698315711,0.21625722670077768,0.445594826008574,0.15972378468500567,0.3304047017703453,0.12350242213894153,0.5808042131258784,0.26029915242022145,0.3139906125658193,1.0,1.0,0.3736485344017875,0.1834229485601737,0.17726317431105346,0.4340478559145328,0.2709527181839411,0.317112021107142,0.5323762125458976,0.05367428333579025,0.3617021276595745,0.5216450953499125,0.11842105263157895,0.1402419091206276,0.2732086803183952,0.3061252997462342,0.3538841053034341,0.5369866866679167,0.3732057416267943,0
AP00183,0.5072190936998109,0.2701105093728108,0.4909356759625023,0.36614460240970587,0.4333240392285113,0.4149368519352371,0.32062275412983576,0.4213641262787809,0.4768628357485372,0.3315518161980746,0.2640885458957504,0.18515052331179907,0.4928404386665695,0.1405060282796147,0.5,0.31980201898841626,0.2742806623638313,0.4561276811539763,0.04117362813153757,0.6646370023419205,0.6646370023419205,0.4450547465038127,0.6497538956268697,0.2739559113273721,0.4082622152498325,0.4899823951221606,0.267820442814857,0.4744714974062745,0.5162672984761186,0.33203049315375616,0.4968959722677264,0.3550812412994949,0.5011858734851677,0.09838063413294676,0.5143139488661378,0.1952726821156883,0.26856366811097465,1.0,0.5,0.4543017173229274,0.31320711336525986,0.5315930584622551,0.3232261773785928,0.18689161808271304,0.44089307695572816,0.5227077158428147,0.3577838259700314,0.3297872340425532,0.4928457563633349,0.0857142857142857,0.3621118012422361,0.3999418436012409,0.3955951854352431,0.3270787914341073,0.8338646165385336,0.5064935064935064,0
